timestamp,rocket-pool-eth_closeprice,the-graph_closeprice,algorand_closeprice,whitebit_closeprice,usdd_closeprice,blockstack_closeprice,immutable-x_closeprice,xdce-crowd-sale_closeprice,havven_closeprice,elrond-erd-2_closeprice,frax_closeprice,eos_closeprice,theta-token_closeprice,injective-protocol_closeprice,tezos_closeprice,the-sandbox_closeprice,bitget-token_closeprice,axie-infinity_closeprice,bitcoin-cash-sv_closeprice,radix_closeprice
2022-11-04,1605.1996396148002,0.08683528168633238,0.36791012667929746,9.645584330884986,0.9953379408713084,0.3156963554806724,0.591642561597465,0.03051988745708439,2.4265051307893755,59.49063094128266,0.9976058839509898,1.1482218067449683,1.2329015640630605,2.633713721884796,1.36808491169039,0.8094738218789469,0.19051626675507388,8.76259510779742,46.71515782335271,0.05083738243254003
2022-11-05,1722.6718669827724,0.09484136146349292,0.4125074904045316,9.18737323633449,0.997303686245605,0.3335197722882277,0.6638893778433661,0.03067357506707115,2.7007468535166463,60.51688488894498,0.9988854837014053,1.193795787300861,1.2929424147866144,2.7324743329301584,1.4401732441334993,0.8876937384881652,0.19576577815212834,9.705372174321358,48.808097233617254,0.05429577657766586
2022-11-06,1706.9770592690934,0.09863014036019178,0.4230918041536299,8.646679462380455,0.9954887529394049,0.33505934689176625,0.6608249407986452,0.031602315597299306,2.6520298194076912,58.048531390055466,0.9981091875071669,1.1657262266952433,1.2855732070292687,2.683115665688042,1.4454565056906747,0.9113594171141395,0.1985726021384021,10.532804193689929,48.48167104758974,0.052958265729958987
2022-11-07,1649.1750565959092,0.09045724933028207,0.4059264374896127,8.760870474638299,0.9950787662345737,0.31913969778847795,0.6005130515042996,0.030748737867731628,2.5250089980950285,54.90997124426368,0.9982506156821008,1.1144607883084285,1.2045753007618825,2.6287786082449567,1.3740172280651597,0.8481090692559722,0.19999668774736512,9.837701251408907,46.905732703610155,0.052630069447281845
2022-11-08,1646.8022259186966,0.09037245726791727,0.4181412059415784,8.268530138596603,0.9982673976186622,0.3179895807788576,0.5876657696844181,0.030674893835208012,2.6039652208867743,53.800250027265285,1.0016583117845956,1.1331053982285029,1.210853608029442,2.6929728006085374,1.3635150697036376,0.8407468887731261,0.19872478301363536,9.786755237929787,47.58649952950441,0.05580783256480153
2022-11-09,1399.141576357052,0.07545408123570967,0.33510273609153923,6.643151272700388,0.9914893146475926,0.27863399957731055,0.522045673531759,0.028247645657962436,2.1135085143267927,49.24329420185687,0.9983779228742637,0.9644707460647182,1.0366810174151253,1.9810272785794074,1.1797878289665638,0.7142564978675212,0.19205497504611294,7.976930784343776,42.06405328337269,0.05070329968641827
2022-11-10,1145.884311159083,0.05781824691969032,0.2652582064829053,6.880255785946759,0.9766671046963573,0.2161590880207277,0.40098048507777423,0.02562876565952042,1.6955325861876378,41.93287410794612,0.9886152849156556,0.8147718719898428,0.8860947649416394,1.4490880494220437,1.009365347988195,0.5657460151613265,0.17485576862972235,6.016223857205749,35.26475168471959,0.04936602711179548
2022-11-11,1365.5602921424486,0.06980181209843069,0.32330572497722065,6.721363912536734,0.9765024446453261,0.25201485473034857,0.4939142694646085,0.027259718351866993,1.949197551050759,47.67013194663865,0.9994045658891996,0.9423882257627944,1.006811079159136,1.7971494726456343,1.1482102717080207,0.6768994866600048,0.18991491194752957,7.439342171418378,38.983588564077856,0.0524797602417332
2022-11-12,1364.9280528569618,0.0662865717405537,0.3066597246291017,6.303317434721391,0.9810558906093352,0.2369616262872944,0.4435653538840747,0.026165870747900083,1.867892456361545,45.867742967885256,1.0009650844074323,0.9364389076207594,0.9582964952412533,1.7582299699943638,1.0798361364100664,0.6386111876653633,0.18374346565529712,7.043978864524602,40.721272303627075,0.050537119099272894
2022-11-13,1329.360882345714,0.06183127586338749,0.276785966525116,6.137675184405922,0.9824509287815119,0.24211124368573525,0.40670100362055533,0.025817743405393563,1.6059624532731722,44.106281938233586,1.0000716908804186,0.891243023204477,0.8936004537901812,1.7050138784290052,1.041960193307529,0.595699688148599,0.1836367180260995,6.567024074792172,40.07065009432037,0.0538711063457254
2022-11-14,1300.1774447917821,0.062111387090762846,0.264313577978168,5.484734369216273,0.9844516430524727,0.22325875398170478,0.4158138127059697,0.02449964170244495,1.575958771449138,43.264508245299155,0.9999298369108396,0.8871386080873954,0.878617570679035,1.816835340433845,1.0156937299895175,0.5953741661522444,0.1814688208673625,7.131921110245347,38.76579112656239,0.04864781580694315
