timestamp,bitcoin_closeprice,ethereum_closeprice,tether_closeprice,binancecoin_closeprice,ripple_closeprice,staked-ether_closeprice,solana_closeprice,cardano_closeprice,dogecoin_closeprice,tron_closeprice,rocket-pool-eth_closeprice,the-graph_closeprice,algorand_closeprice,whitebit_closeprice,usdd_closeprice,blockstack_closeprice,immutable-x_closeprice,xdce-crowd-sale_closeprice,havven_closeprice,elrond-erd-2_closeprice,frax_closeprice,eos_closeprice,theta-token_closeprice,injective-protocol_closeprice,tezos_closeprice,the-sandbox_closeprice,bitget-token_closeprice,axie-infinity_closeprice,bitcoin-cash-sv_closeprice,radix_closeprice
2022-10-08,19457.308951251147,1324.8947380290601,1.0016397444331944,282.1380761233629,0.5160327262732206,1314.7681536420712,32.91839237624644,0.4252980966553547,0.06186983597474867,0.06257793587124466,1380.4001854908045,0.09755092324675696,0.33739580848508904,11.066579938306749,1.0022130180609519,0.3241330022525788,0.7379509594704536,0.03134125030994054,2.2431545710371164,54.79017034773129,1.0020808164662611,1.1353302395158564,1.0610741133812607,1.9354265426301684,1.4098857741693755,0.8325339874971183,0.18399980467300947,12.42613158369665,48.53359499222549,0.05928061092599532
2022-10-09,19418.037989243952,1315.857799905668,1.0002425931347363,276.20000444263593,0.5166455189625007,1306.8170515330628,32.60000089346164,0.4221984363702373,0.06166286681771479,0.06211017749389025,1371.3732192694931,0.09659491150117876,0.33479418190690746,11.029337995421686,1.000004561948304,0.3280344498604687,0.7281337836345039,0.032017014295364174,2.2136937472452396,53.88274677463192,0.9967325953964191,1.1092058868261907,1.0549704819262737,1.9967068452944485,1.4165545777387352,0.8296394001720504,0.18335000299108503,12.36790222637096,49.979329128016694,0.057946386809006184
2022-10-10,19448.14900175761,1322.2697552193713,1.0002496130811345,278.21101434456375,0.5342292366286716,1314.4702287097382,32.90519327468117,0.42267551750639765,0.06213816476389754,0.062474585458584676,1375.6821899026193,0.09657995055002735,0.33954828649472174,11.086336697631456,1.000083748936823,0.33913913619135283,0.7327107336691623,0.03240116288204453,2.2507386769229494,56.884674772971415,0.9879389762751002,1.121669175869537,1.0620966738103343,1.9174703558632378,1.427188050909256,0.8361830445623508,0.18351716869578003,12.431220147923218,49.92900438622271,0.05807412160973048
2022-10-11,19142.694767392895,1291.0816596695552,1.0000768568275784,271.8858994634033,0.4973242512168488,1283.9334679619633,31.96971297778321,0.4020728336836243,0.05953530677524043,0.0628311290871065,1346.6776253383177,0.09163597010696048,0.32050667612098177,11.093527431740679,0.9992790335359987,0.3213040948447773,0.692121409605824,0.0319380660395099,2.1268557538875705,56.645016257462,0.9991556422307764,1.0354241890833504,1.019929576779197,1.767902109579497,1.3724288753907983,0.8089731083326006,0.18380981818751657,11.972288707530659,48.070964703106505,0.05702015705885362
2022-10-12,19058.628039738272,1279.8833075472612,1.0003855286005323,271.36643087829793,0.48533425502176925,1272.9860020435483,30.78828821701152,0.39087219114800464,0.060282873741431584,0.06160412006281672,1335.4029938992803,0.08876144726800475,0.3179294439570013,11.07904820141187,1.0002752547786657,0.3129670990753577,0.6855318644480142,0.03152985338215983,2.0581573653742136,54.74400478270848,0.9983279478712451,1.041980008782061,1.0183827699557202,1.8283625877374623,1.3425721948342526,0.7789968437206769,0.18432391692069588,11.514762465412643,47.9081285047618,0.05558356149806314
2022-10-13,19153.039779986986,1294.2710513882173,1.0000606748135323,270.9230856875024,0.4880393259972368,1286.842154103643,31.141224150324152,0.38146792692436177,0.059937900996278055,0.06179444839647892,1347.8427956751416,0.0877470782039836,0.3147767443114218,11.178134430572827,0.9997294246670483,0.31126845173466416,0.6661036126401223,0.031034065988463616,2.0633458908698055,55.591817263159896,0.9977942785983633,1.0393565368600044,1.0151775889678885,1.7847117739597353,1.3566630399488244,0.7789917528997562,0.18464072195959222,11.550756911038423,48.15031800822849,0.0555257153899385
2022-10-14,19383.9432200889,1288.1640147020812,1.0004621645499994,271.8081703675306,0.4808330688637784,1282.3258465619379,30.58269363666032,0.37852174448231907,0.05968980577004145,0.06102495706478578,1342.894481029991,0.08814165634280768,0.31955493860471385,11.06879640129163,1.0003423880116826,0.3013024820264807,0.6509716783516637,0.031185644998741675,2.191263050908503,53.26467786611054,1.000623051584795,1.0163682735337967,1.0066992643174513,1.742529678447954,1.3841657005284884,0.7643387788752583,0.18313044846777907,11.106304720418294,49.98238709575871,0.05515647975433701
2022-10-15,19198.107144951755,1297.6276053223842,1.0007800264523838,269.2012020625651,0.48872027306582744,1290.3631134010473,30.03589921524538,0.3672755754076161,0.058687964062996374,0.06397842825213607,1352.6762407142332,0.08565293272645705,0.3179577198776408,11.152137590690305,1.0004839067682627,0.29979684776689364,0.6296767701224238,0.03124883289027393,2.0676615383163055,53.400587508838456,0.9986985775882175,1.0089332344253457,0.9913320710324871,1.7685602401877292,1.3714539272486639,0.7538344828457644,0.18058771908002103,10.82325615071636,49.273344175103325,0.05403541118110463
2022-10-16,19072.780513358884,1275.6937773947975,1.0001653257329997,268.8115135474888,0.48202686508349174,1268.4105715483743,29.576743642363166,0.3640513982355477,0.05860641621513776,0.061872932614475816,1329.0968568692085,0.08498484314720282,0.3197014455581928,13.157929963273823,0.9999562772513935,0.29852283125140167,0.6146546854145446,0.0313617487582657,2.058933078262056,56.19044069695515,1.0001462895785864,1.0521661460047145,0.9924162023095963,1.7603129304480771,1.356278363312064,0.760863351192896,0.1828336036915808,10.796711164846972,48.43257683061699,0.05512485186391703
2022-10-17,19272.921847772006,1306.943118828839,1.0001040458178823,272.359699567604,0.4766938429740172,1301.3098990652873,30.166911022944717,0.37037167968174506,0.058895426242972886,0.06185690008120665,1363.097726105353,0.08624859967688303,0.32287005444971045,13.683189223643078,1.0003298005835521,0.3010149618199456,0.6322810449802099,0.03148157802653357,2.285921410383581,55.792766498492085,1.000408104355291,1.05324329984685,1.0074906769201717,1.904125801670529,1.3549622876402412,0.7779388011074997,0.18373096351487095,11.03931471079856,48.70063794969144,0.05506355994481181
2022-10-18,19557.895548868444,1333.4408776301655,1.0000365528779167,275.81935662561193,0.48065426232884206,1327.5442421256337,31.244752367609617,0.37339832006009727,0.060081336403492454,0.06273904209342546,1391.2556192450836,0.08717669605102518,0.3312301339612514,13.419330595979071,0.9997432836923248,0.30911261079250424,0.6477339144512269,0.03147583842649289,2.3339802435981123,57.27809987588425,0.9991379505800809,1.0666861035197701,1.0208674090535526,2.0958545573807683,1.3927979740697145,0.7926584300353932,0.18981657651647038,11.22169508009346,48.93393835045199,0.05385054366061105
2022-10-19,19348.029368810374,1311.8067255158232,0.9997913618017134,273.35214811973776,0.4668408131092937,1305.475811214826,30.20117255023985,0.3625218701778715,0.059919113150331826,0.062188561957813956,1366.5317482925343,0.08353647657651297,0.3204096446554501,13.283676359491793,0.9986546519712146,0.3061925541759644,0.616999657126684,0.030862642780083684,2.3725844198348685,56.25145817684955,0.9971208801154984,1.050740937369879,1.0124165804513086,2.0839516627154824,1.377844936488446,0.7745193553416487,0.19081249308455397,10.947059688351182,48.33548419730035,0.05311049153739232
2022-10-20,19134.242664465204,1284.654933702257,1.0007946853290213,271.62616712300417,0.45108342840066135,1282.027080887009,28.896837887443453,0.35002221867559574,0.05871989325296124,0.06178268328629535,1341.8049528307615,0.07928915900740828,0.3074786171744525,13.456977603697188,0.9978331491429858,0.2947877306319143,0.5760367661253059,0.03089317517747867,2.283503734718141,56.476589562184294,0.9978692133190189,1.0040186566479152,0.9838718886993955,1.967660088609454,1.3266976834368522,0.7319259654526549,0.19560541239376866,10.15869688820732,46.648252354417444,0.052415425264601016
2022-10-21,19031.15987195947,1282.0426467759612,0.999756983687424,268.96503251364254,0.4475857270550886,1278.9395067316914,28.066217683059563,0.34013722548807906,0.05952741968764623,0.062181946522200035,1335.298868891779,0.07824572301905514,0.3072074954671202,13.570540978033833,0.9975007349135663,0.2993252479314126,0.5683005088530372,0.03069322327222748,2.2445530840019594,58.10816543848855,0.9974920048932006,1.0406711827603665,0.977805321820968,1.858523032831236,1.3228304269446416,0.7243231394664422,0.22235977260058687,9.549380365109547,46.86489761678293,0.050156075150190466
